Table Name,State Code,District Code,Tehsil Code,Area Name,Mother Tongue Code,Mother Tongue,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
C0116,09,29,0001,Tehsil - Kaimganj 0001,022014, 1 URDU,37439,19666,17773,21789,11491,10298,15650,8175,7475
C0116,09,29,0001,Tehsil - Kaimganj 0001,123000,123 OTHERS,15,8,7,9,5,4,6,3,3
C0116,09,29,0002,Tehsil - Amritpur ** 0002,002000,2 BENGALI,6,1,5,6,1,5,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,002004, 1 BENGALI,6,1,5,6,1,5,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,006000,6 HINDI,148233,81812,66421,148233,81812,66421,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,006045, 1 BHOJPURI,4,3,1,4,3,1,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,006060, 2 BUNDELI/BUNDELKHANDI,3,1,2,3,1,2,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,006095, 3 GARHWALI,3,1,2,3,1,2,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,006118, 4 HINDI,148221,81805,66416,148221,81805,66416,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,006127, 5 JAUNSARI,2,2,0,2,2,0,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,014000,14 NEPALI,264,149,115,264,149,115,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,014009, 1 NEPALI,264,149,115,264,149,115,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,015000,15 ORIYA,3,0,3,3,0,3,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,015031, 1 ORIYA,3,0,3,3,0,3,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,020000,20 TAMIL,1,1,0,1,1,0,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,020020, 1 TAMIL,1,1,0,1,1,0,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,022000,22 URDU,2479,1325,1154,2479,1325,1154,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,022014, 1 URDU,2479,1325,1154,2479,1325,1154,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,040000,40 ENGLISH,2,2,0,2,2,0,0,0,0
C0116,09,29,0002,Tehsil - Amritpur ** 0002,040001, 1 ENGLISH,2,2,0,2,2,0,0,0,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,001000,1 ASSAMESE,15,11,4,0,0,0,15,11,4
C0116,09,29,0003,Tehsil - Farrukhabad 0003,001002, 1 ASSAMESE,15,11,4,0,0,0,15,11,4
C0116,09,29,0003,Tehsil - Farrukhabad 0003,002000,2 BENGALI,113,50,63,29,2,27,84,48,36
C0116,09,29,0003,Tehsil - Farrukhabad 0003,002004, 1 BENGALI,113,50,63,29,2,27,84,48,36
C0116,09,29,0003,Tehsil - Farrukhabad 0003,004000,4 DOGRI,12,7,5,0,0,0,12,7,5
C0116,09,29,0003,Tehsil - Farrukhabad 0003,004001, 1 DOGRI,12,7,5,0,0,0,12,7,5
C0116,09,29,0003,Tehsil - Farrukhabad 0003,005000,5 GUJARATI,10,4,6,1,0,1,9,4,5
C0116,09,29,0003,Tehsil - Farrukhabad 0003,005011, 1 GUJARATI,10,4,6,1,0,1,9,4,5
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006000,6 HINDI,791323,426963,364360,551607,298718,252889,239716,128245,111471
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006045, 1 BHOJPURI,65,36,29,22,11,11,43,25,18
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006059, 2 BRAJBHASHA,4,0,4,4,0,4,0,0,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006060, 3 BUNDELI/BUNDELKHANDI,24,6,18,17,2,15,7,4,3
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006095, 4 GARHWALI,21,9,12,5,1,4,16,8,8
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006117, 5 HARYANVI,1,0,1,0,0,0,1,0,1
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006118, 6 HINDI,791069,426838,364231,551448,298644,252804,239621,128194,111427
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006127, 7 JAUNSARI,3,2,1,2,2,0,1,0,1
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006162, 8 KUMAUNI,5,3,2,0,0,0,5,3,2
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006192, 9 MARWARI,6,3,3,0,0,0,6,3,3
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006242, 10 RAJASTHANI,14,7,7,0,0,0,14,7,7
C0116,09,29,0003,Tehsil - Farrukhabad 0003,006999,6 Others,111,59,52,109,58,51,2,1,1
C0116,09,29,0003,Tehsil - Farrukhabad 0003,007000,7 KANNADA,3,3,0,0,0,0,3,3,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,007013, 1 KANNADA,2,2,0,0,0,0,2,2,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,007999,7 Others,1,1,0,0,0,0,1,1,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,008000,8 KASHMIRI,1,1,0,0,0,0,1,1,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,008002, 1 KASHMIRI,1,1,0,0,0,0,1,1,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,010000,10 MAITHILI,13,8,5,0,0,0,13,8,5
C0116,09,29,0003,Tehsil - Farrukhabad 0003,010006, 1 MAITHILI,13,8,5,0,0,0,13,8,5
C0116,09,29,0003,Tehsil - Farrukhabad 0003,011000,11 MALAYALAM,49,27,22,2,0,2,47,27,20
C0116,09,29,0003,Tehsil - Farrukhabad 0003,011013, 1 MALAYALAM,49,27,22,2,0,2,47,27,20
C0116,09,29,0003,Tehsil - Farrukhabad 0003,013000,13 MARATHI,57,33,24,7,4,3,50,29,21
C0116,09,29,0003,Tehsil - Farrukhabad 0003,013048, 1 MARATHI,57,33,24,7,4,3,50,29,21
C0116,09,29,0003,Tehsil - Farrukhabad 0003,014000,14 NEPALI,926,496,430,619,337,282,307,159,148
C0116,09,29,0003,Tehsil - Farrukhabad 0003,014009, 1 NEPALI,926,496,430,619,337,282,307,159,148
C0116,09,29,0003,Tehsil - Farrukhabad 0003,015000,15 ORIYA,24,14,10,1,0,1,23,14,9
C0116,09,29,0003,Tehsil - Farrukhabad 0003,015031, 1 ORIYA,24,14,10,1,0,1,23,14,9
C0116,09,29,0003,Tehsil - Farrukhabad 0003,016000,16 PUNJABI,1627,1277,350,55,32,23,1572,1245,327
C0116,09,29,0003,Tehsil - Farrukhabad 0003,016018, 1 PUNJABI,1603,1258,345,38,18,20,1565,1240,325
C0116,09,29,0003,Tehsil - Farrukhabad 0003,016999,16 Others,24,19,5,17,14,3,7,5,2
C0116,09,29,0003,Tehsil - Farrukhabad 0003,019000,19 SINDHI,70,43,27,0,0,0,70,43,27
C0116,09,29,0003,Tehsil - Farrukhabad 0003,019013, 1 SINDHI,70,43,27,0,0,0,70,43,27
C0116,09,29,0003,Tehsil - Farrukhabad 0003,020000,20 TAMIL,22,12,10,0,0,0,22,12,10
C0116,09,29,0003,Tehsil - Farrukhabad 0003,020020, 1 TAMIL,21,11,10,0,0,0,21,11,10
C0116,09,29,0003,Tehsil - Farrukhabad 0003,020999,20 Others,1,1,0,0,0,0,1,1,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,021000,21 TELUGU,14,7,7,0,0,0,14,7,7
C0116,09,29,0003,Tehsil - Farrukhabad 0003,021035, 1 TELUGU,14,7,7,0,0,0,14,7,7
C0116,09,29,0003,Tehsil - Farrukhabad 0003,022000,22 URDU,72534,37687,34847,36305,18947,17358,36229,18740,17489
C0116,09,29,0003,Tehsil - Farrukhabad 0003,022014, 1 URDU,72530,37683,34847,36301,18943,17358,36229,18740,17489
C0116,09,29,0003,Tehsil - Farrukhabad 0003,022999,22 Others,4,4,0,4,4,0,0,0,0
C0116,09,29,0003,Tehsil - Farrukhabad 0003,028000,28 ARABIC/ARBI,3,1,2,0,0,0,3,1,2
C0116,09,29,0003,Tehsil - Farrukhabad 0003,028001, 1 ARABIC/ARBI,3,1,2,0,0,0,3,1,2
C0116,09,29,0003,Tehsil - Farrukhabad 0003,040000,40 ENGLISH,21,12,9,3,3,0,18,9,9
C0116,09,29,0003,Tehsil - Farrukhabad 0003,040001, 1 ENGLISH,21,12,9,3,3,0,18,9,9
C0116,09,29,0003,Tehsil - Farrukhabad 0003,110000,110 TAMANG,2,1,1,0,0,0,2,1,1
C0116,09,29,0003,Tehsil - Farrukhabad 0003,110001, 1 TAMANG,2,1,1,0,0,0,2,1,1
C0116,09,29,0003,Tehsil - Farrukhabad 0003,123000,123 OTHERS,46,23,23,15,8,7,31,15,16
C0116,09,30,0000,District - Kannauj *  30,001000,1 ASSAMESE,1,0,1,1,0,1,0,0,0
C0116,09,30,0000,District - Kannauj *  30,001002, 1 ASSAMESE,1,0,1,1,0,1,0,0,0
C0116,09,30,0000,District - Kannauj *  30,002000,2 BENGALI,50,30,20,15,6,9,35,24,11
C0116,09,30,0000,District - Kannauj *  30,002004, 1 BENGALI,50,30,20,15,6,9,35,24,11
C0116,09,30,0000,District - Kannauj *  30,005000,5 GUJARATI,17,7,10,1,0,1,16,7,9
C0116,09,30,0000,District - Kannauj *  30,005011, 1 GUJARATI,17,7,10,1,0,1,16,7,9
C0116,09,30,0000,District - Kannauj *  30,006000,6 HINDI,1285145,689592,595553,1109142,596516,512626,176003,93076,82927
C0116,09,30,0000,District - Kannauj *  30,006045, 1 BHOJPURI,32,25,7,24,18,6,8,7,1
C0116,09,30,0000,District - Kannauj *  30,006060, 2 BUNDELI/BUNDELKHANDI,137,66,71,13,1,12,124,65,59
C0116,09,30,0000,District - Kannauj *  30,006072, 3 CHHATTISGARHI,2,2,0,0,0,0,2,2,0
C0116,09,30,0000,District - Kannauj *  30,006095, 4 GARHWALI,9,5,4,3,2,1,6,3,3
C0116,09,30,0000,District - Kannauj *  30,006118, 5 HINDI,1283526,688717,594809,1107696,595732,511964,175830,92985,82845
C0116,09,30,0000,District - Kannauj *  30,006127, 6 JAUNSARI,5,4,1,3,2,1,2,2,0
C0116,09,30,0000,District - Kannauj *  30,006148, 7 KHARI BOLI,727,381,346,727,381,346,0,0,0
C0116,09,30,0000,District - Kannauj *  30,006162, 8 KUMAUNI,8,6,2,8,6,2,0,0,0
C0116,09,30,0000,District - Kannauj *  30,006192, 9 MARWARI,8,4,4,8,4,4,0,0,0
C0116,09,30,0000,District - Kannauj *  30,006195, 10 MEWARI,23,11,12,23,11,12,0,0,0
C0116,09,30,0000,District - Kannauj *  30,006242, 11 RAJASTHANI,29,10,19,1,0,1,28,10,18
C0116,09,30,0000,District - Kannauj *  30,006999,6 Others,639,361,278,636,359,277,3,2,1
C0116,09,30,0000,District - Kannauj *  30,007000,7 KANNADA,1,1,0,0,0,0,1,1,0
C0116,09,30,0000,District - Kannauj *  30,007013, 1 KANNADA,1,1,0,0,0,0,1,1,0
C0116,09,30,0000,District - Kannauj *  30,011000,11 MALAYALAM,7,2,5,0,0,0,7,2,5
C0116,09,30,0000,District - Kannauj *  30,011013, 1 MALAYALAM,7,2,5,0,0,0,7,2,5
C0116,09,30,0000,District - Kannauj *  30,013000,13 MARATHI,13,9,4,1,1,0,12,8,4
C0116,09,30,0000,District - Kannauj *  30,013048, 1 MARATHI,13,9,4,1,1,0,12,8,4
C0116,09,30,0000,District - Kannauj *  30,014000,14 NEPALI,1337,743,594,1148,649,499,189,94,95
C0116,09,30,0000,District - Kannauj *  30,014009, 1 NEPALI,1337,743,594,1148,649,499,189,94,95
C0116,09,30,0000,District - Kannauj *  30,015000,15 ORIYA,5,0,5,4,0,4,1,0,1
C0116,09,30,0000,District - Kannauj *  30,015031, 1 ORIYA,5,0,5,4,0,4,1,0,1
C0116,09,30,0000,District - Kannauj *  30,016000,16 PUNJABI,114,74,40,39,33,6,75,41,34
C0116,09,30,0000,District - Kannauj *  30,016018, 1 PUNJABI,114,74,40,39,33,6,75,41,34
C0116,09,30,0000,District - Kannauj *  30,019000,19 SINDHI,8,8,0,0,0,0,8,8,0
C0116,09,30,0000,District - Kannauj *  30,019013, 1 SINDHI,8,8,0,0,0,0,8,8,0
C0116,09,30,0000,District - Kannauj *  30,020000,20 TAMIL,3,1,2,0,0,0,3,1,2
C0116,09,30,0000,District - Kannauj *  30,020020, 1 TAMIL,3,1,2,0,0,0,3,1,2
C0116,09,30,0000,District - Kannauj *  30,021000,21 TELUGU,6,3,3,0,0,0,6,3,3
C0116,09,30,0000,District - Kannauj *  30,021035, 1 TELUGU,6,3,3,0,0,0,6,3,3
C0116,09,30,0000,District - Kannauj *  30,022000,22 URDU,102145,53662,48483,46533,24510,22023,55612,29152,26460
C0116,09,30,0000,District - Kannauj *  30,022014, 1 URDU,102145,53662,48483,46533,24510,22023,55612,29152,26460
C0116,09,30,0000,District - Kannauj *  30,028000,28 ARABIC/ARBI,3,1,2,1,0,1,2,1,1
C0116,09,30,0000,District - Kannauj *  30,028001, 1 ARABIC/ARBI,3,1,2,1,0,1,2,1,1
C0116,09,30,0000,District - Kannauj *  30,040000,40 ENGLISH,15,12,3,15,12,3,0,0,0
C0116,09,30,0000,District - Kannauj *  30,040001, 1 ENGLISH,15,12,3,15,12,3,0,0,0
C0116,09,30,0000,District - Kannauj *  30,123000,123 OTHERS,53,25,28,51,24,27,2,1,1
C0116,09,30,0001,Tehsil - Chhibramau 0001,001000,1 ASSAMESE,1,0,1,1,0,1,0,0,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,001002, 1 ASSAMESE,1,0,1,1,0,1,0,0,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,002000,2 BENGALI,18,11,7,2,0,2,16,11,5
C0116,09,30,0001,Tehsil - Chhibramau 0001,002004, 1 BENGALI,18,11,7,2,0,2,16,11,5
C0116,09,30,0001,Tehsil - Chhibramau 0001,005000,5 GUJARATI,10,6,4,0,0,0,10,6,4
C0116,09,30,0001,Tehsil - Chhibramau 0001,005011, 1 GUJARATI,10,6,4,0,0,0,10,6,4
C0116,09,30,0001,Tehsil - Chhibramau 0001,006000,6 HINDI,587984,315122,272862,482240,259313,222927,105744,55809,49935
C0116,09,30,0001,Tehsil - Chhibramau 0001,006045, 1 BHOJPURI,14,11,3,8,6,2,6,5,1
C0116,09,30,0001,Tehsil - Chhibramau 0001,006060, 2 BUNDELI/BUNDELKHANDI,124,60,64,6,0,6,118,60,58
C0116,09,30,0001,Tehsil - Chhibramau 0001,006072, 3 CHHATTISGARHI,2,2,0,0,0,0,2,2,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,006095, 4 GARHWALI,4,1,3,1,0,1,3,1,2
C0116,09,30,0001,Tehsil - Chhibramau 0001,006118, 5 HINDI,587492,314853,272639,481883,259117,222766,105609,55736,49873
C0116,09,30,0001,Tehsil - Chhibramau 0001,006127, 6 JAUNSARI,3,3,0,1,1,0,2,2,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,006192, 7 MARWARI,8,4,4,8,4,4,0,0,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,006195, 8 MEWARI,4,3,1,4,3,1,0,0,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,006242, 9 RAJASTHANI,2,1,1,1,0,1,1,1,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,006999,6 Others,331,184,147,328,182,146,3,2,1
C0116,09,30,0001,Tehsil - Chhibramau 0001,007000,7 KANNADA,1,1,0,0,0,0,1,1,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,007013, 1 KANNADA,1,1,0,0,0,0,1,1,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,011000,11 MALAYALAM,7,2,5,0,0,0,7,2,5
C0116,09,30,0001,Tehsil - Chhibramau 0001,011013, 1 MALAYALAM,7,2,5,0,0,0,7,2,5
C0116,09,30,0001,Tehsil - Chhibramau 0001,014000,14 NEPALI,537,299,238,444,255,189,93,44,49
C0116,09,30,0001,Tehsil - Chhibramau 0001,014009, 1 NEPALI,537,299,238,444,255,189,93,44,49
C0116,09,30,0001,Tehsil - Chhibramau 0001,015000,15 ORIYA,3,0,3,2,0,2,1,0,1
C0116,09,30,0001,Tehsil - Chhibramau 0001,015031, 1 ORIYA,3,0,3,2,0,2,1,0,1
C0116,09,30,0001,Tehsil - Chhibramau 0001,016000,16 PUNJABI,37,18,19,12,6,6,25,12,13
C0116,09,30,0001,Tehsil - Chhibramau 0001,016018, 1 PUNJABI,37,18,19,12,6,6,25,12,13
C0116,09,30,0001,Tehsil - Chhibramau 0001,019000,19 SINDHI,8,8,0,0,0,0,8,8,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,019013, 1 SINDHI,8,8,0,0,0,0,8,8,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,022000,22 URDU,51584,27066,24518,17479,9163,8316,34105,17903,16202
C0116,09,30,0001,Tehsil - Chhibramau 0001,022014, 1 URDU,51584,27066,24518,17479,9163,8316,34105,17903,16202
C0116,09,30,0001,Tehsil - Chhibramau 0001,028000,28 ARABIC/ARBI,2,1,1,0,0,0,2,1,1
C0116,09,30,0001,Tehsil - Chhibramau 0001,028001, 1 ARABIC/ARBI,2,1,1,0,0,0,2,1,1
C0116,09,30,0001,Tehsil - Chhibramau 0001,040000,40 ENGLISH,8,6,2,8,6,2,0,0,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,040001, 1 ENGLISH,8,6,2,8,6,2,0,0,0
C0116,09,30,0001,Tehsil - Chhibramau 0001,123000,123 OTHERS,23,11,12,21,10,11,2,1,1
C0116,09,30,0002,Tehsil - Kannauj 0002,002000,2 BENGALI,24,13,11,10,4,6,14,9,5
C0116,09,30,0002,Tehsil - Kannauj 0002,002004, 1 BENGALI,24,13,11,10,4,6,14,9,5
C0116,09,30,0002,Tehsil - Kannauj 0002,005000,5 GUJARATI,1,0,1,1,0,1,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,005011, 1 GUJARATI,1,0,1,1,0,1,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,006000,6 HINDI,331324,177423,153901,280046,150155,129891,51278,27268,24010
C0116,09,30,0002,Tehsil - Kannauj 0002,006045, 1 BHOJPURI,6,6,0,5,5,0,1,1,0
C0116,09,30,0002,Tehsil - Kannauj 0002,006060, 2 BUNDELI/BUNDELKHANDI,11,5,6,5,0,5,6,5,1
C0116,09,30,0002,Tehsil - Kannauj 0002,006095, 3 GARHWALI,5,4,1,2,2,0,3,2,1
C0116,09,30,0002,Tehsil - Kannauj 0002,006118, 4 HINDI,330987,177226,153761,279719,149966,129753,51268,27260,24008
C0116,09,30,0002,Tehsil - Kannauj 0002,006162, 5 KUMAUNI,7,5,2,7,5,2,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,006999,6 Others,308,177,131,308,177,131,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,013000,13 MARATHI,3,3,0,1,1,0,2,2,0
C0116,09,30,0002,Tehsil - Kannauj 0002,013048, 1 MARATHI,3,3,0,1,1,0,2,2,0
C0116,09,30,0002,Tehsil - Kannauj 0002,014000,14 NEPALI,417,239,178,340,198,142,77,41,36
C0116,09,30,0002,Tehsil - Kannauj 0002,014009, 1 NEPALI,417,239,178,340,198,142,77,41,36
C0116,09,30,0002,Tehsil - Kannauj 0002,015000,15 ORIYA,2,0,2,2,0,2,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,015031, 1 ORIYA,2,0,2,2,0,2,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,016000,16 PUNJABI,27,17,10,0,0,0,27,17,10
C0116,09,30,0002,Tehsil - Kannauj 0002,016018, 1 PUNJABI,27,17,10,0,0,0,27,17,10
C0116,09,30,0002,Tehsil - Kannauj 0002,020000,20 TAMIL,3,1,2,0,0,0,3,1,2
C0116,09,30,0002,Tehsil - Kannauj 0002,020020, 1 TAMIL,3,1,2,0,0,0,3,1,2
C0116,09,30,0002,Tehsil - Kannauj 0002,021000,21 TELUGU,6,3,3,0,0,0,6,3,3
C0116,09,30,0002,Tehsil - Kannauj 0002,021035, 1 TELUGU,6,3,3,0,0,0,6,3,3
C0116,09,30,0002,Tehsil - Kannauj 0002,022000,22 URDU,44529,23396,21133,24209,12786,11423,20320,10610,9710
C0116,09,30,0002,Tehsil - Kannauj 0002,022014, 1 URDU,44529,23396,21133,24209,12786,11423,20320,10610,9710
C0116,09,30,0002,Tehsil - Kannauj 0002,040000,40 ENGLISH,3,2,1,3,2,1,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,040001, 1 ENGLISH,3,2,1,3,2,1,0,0,0
C0116,09,30,0002,Tehsil - Kannauj 0002,123000,123 OTHERS,20,10,10,20,10,10,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,002000,2 BENGALI,8,6,2,3,2,1,5,4,1
C0116,09,30,0003,Tehsil - Tirwa ** 0003,002004, 1 BENGALI,8,6,2,3,2,1,5,4,1
C0116,09,30,0003,Tehsil - Tirwa ** 0003,005000,5 GUJARATI,6,1,5,0,0,0,6,1,5
C0116,09,30,0003,Tehsil - Tirwa ** 0003,005011, 1 GUJARATI,6,1,5,0,0,0,6,1,5
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006000,6 HINDI,365837,197047,168790,346856,187048,159808,18981,9999,8982
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006045, 1 BHOJPURI,12,8,4,11,7,4,1,1,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006060, 2 BUNDELI/BUNDELKHANDI,2,1,1,2,1,1,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006118, 3 HINDI,365047,196638,168409,346094,186649,159445,18953,9989,8964
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006127, 4 JAUNSARI,2,1,1,2,1,1,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006148, 5 KHARI BOLI,727,381,346,727,381,346,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006162, 6 KUMAUNI,1,1,0,1,1,0,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006195, 7 MEWARI,19,8,11,19,8,11,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,006242, 8 RAJASTHANI,27,9,18,0,0,0,27,9,18
C0116,09,30,0003,Tehsil - Tirwa ** 0003,013000,13 MARATHI,10,6,4,0,0,0,10,6,4
C0116,09,30,0003,Tehsil - Tirwa ** 0003,013048, 1 MARATHI,10,6,4,0,0,0,10,6,4
C0116,09,30,0003,Tehsil - Tirwa ** 0003,014000,14 NEPALI,383,205,178,364,196,168,19,9,10
C0116,09,30,0003,Tehsil - Tirwa ** 0003,014009, 1 NEPALI,383,205,178,364,196,168,19,9,10
C0116,09,30,0003,Tehsil - Tirwa ** 0003,016000,16 PUNJABI,50,39,11,27,27,0,23,12,11
C0116,09,30,0003,Tehsil - Tirwa ** 0003,016018, 1 PUNJABI,50,39,11,27,27,0,23,12,11
C0116,09,30,0003,Tehsil - Tirwa ** 0003,022000,22 URDU,6032,3200,2832,4845,2561,2284,1187,639,548
C0116,09,30,0003,Tehsil - Tirwa ** 0003,022014, 1 URDU,6032,3200,2832,4845,2561,2284,1187,639,548
C0116,09,30,0003,Tehsil - Tirwa ** 0003,028000,28 ARABIC/ARBI,1,0,1,1,0,1,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,028001, 1 ARABIC/ARBI,1,0,1,1,0,1,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,040000,40 ENGLISH,4,4,0,4,4,0,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,040001, 1 ENGLISH,4,4,0,4,4,0,0,0,0
C0116,09,30,0003,Tehsil - Tirwa ** 0003,123000,123 OTHERS,10,4,6,10,4,6,0,0,0
C0116,09,31,0000,District - Etawah  31,002000,2 BENGALI,59,22,37,17,4,13,42,18,24
C0116,09,31,0000,District - Etawah  31,002004, 1 BENGALI,59,22,37,17,4,13,42,18,24
C0116,09,31,0000,District - Etawah  31,006000,6 HINDI,1291145,695759,595386,1022816,553277,469539,268329,142482,125847
C0116,09,31,0000,District - Etawah  31,006008, 1 AWADHI,2,2,0,0,0,0,2,2,0
C0116,09,31,0000,District - Etawah  31,006045, 2 BHOJPURI,32,19,13,27,17,10,5,2,3
C0116,09,31,0000,District - Etawah  31,006059, 3 BRAJBHASHA,132,64,68,132,64,68,0,0,0
C0116,09,31,0000,District - Etawah  31,006060, 4 BUNDELI/BUNDELKHANDI,85,41,44,73,35,38,12,6,6
C0116,09,31,0000,District - Etawah  31,006072, 5 CHHATTISGARHI,45,22,23,0,0,0,45,22,23
C0116,09,31,0000,District - Etawah  31,006095, 6 GARHWALI,10,7,3,10,7,3,0,0,0
C0116,09,31,0000,District - Etawah  31,006118, 7 HINDI,1290525,695428,595097,1022545,553135,469410,267980,142293,125687
C0116,09,31,0000,District - Etawah  31,006127, 8 JAUNSARI,25,16,9,23,15,8,2,1,1
C0116,09,31,0000,District - Etawah  31,006192, 9 MARWARI,125,67,58,4,2,2,121,65,56
C0116,09,31,0000,District - Etawah  31,006242, 10 RAJASTHANI,91,50,41,0,0,0,91,50,41
C0116,09,31,0000,District - Etawah  31,006999,6 Others,73,43,30,2,2,0,71,41,30
C0116,09,31,0000,District - Etawah  31,010000,10 MAITHILI,1,0,1,0,0,0,1,0,1
C0116,09,31,0000,District - Etawah  31,010006, 1 MAITHILI,1,0,1,0,0,0,1,0,1
C0116,09,31,0000,District - Etawah  31,011000,11 MALAYALAM,39,23,16,0,0,0,39,23,16
C0116,09,31,0000,District - Etawah  31,011013, 1 MALAYALAM,39,23,16,0,0,0,39,23,16
C0116,09,31,0000,District - Etawah  31,013000,13 MARATHI,44,23,21,1,0,1,43,23,20
C0116,09,31,0000,District - Etawah  31,013048, 1 MARATHI,44,23,21,1,0,1,43,23,20
C0116,09,31,0000,District - Etawah  31,014000,14 NEPALI,3419,1768,1651,2902,1495,1407,517,273,244
C0116,09,31,0000,District - Etawah  31,014009, 1 NEPALI,3419,1768,1651,2902,1495,1407,517,273,244
